month,sku,account,units,revenue_usd,cogs_usd
2025-01,BTR-1003,Home Depot,367,5745.09,2959.34
2025-01,BTR-1003,Lowe's,291,4555.37,2346.51
2025-01,BTR-1003,Target,236,3694.39,1903.01
2025-01,BTR-1003,Walmart,375,5870.32,3023.85
2025-01,BTR-1003,Costco,291,4555.37,2346.51
2025-01,BTR-1003,Kroger,39,610.51,314.48
2025-01,BTR-1003,Whole Foods,102,1596.73,822.49
2025-01,BTR-1003,Amazon,364,8448.95,2935.15
2025-01,BTR-1003,DTC Shopify,294,6824.15,2370.7
2025-02,BTR-1003,Home Depot,542,8484.58,4370.47
2025-02,BTR-1003,Lowe's,334,5228.5,2693.24
2025-02,BTR-1003,Target,410,6418.22,3306.08
2025-02,BTR-1003,Walmart,387,6058.18,3120.61
2025-02,BTR-1003,Costco,337,5275.47,2717.43
2025-02,BTR-1003,Kroger,53,829.67,427.37
2025-02,BTR-1003,Whole Foods,88,1377.57,709.6
2025-02,BTR-1003,Amazon,488,11327.16,3935.04
2025-02,BTR-1003,DTC Shopify,306,7102.69,2467.46
2025-03,BTR-1003,Home Depot,375,5870.32,3023.85
2025-03,BTR-1003,Lowe's,318,4978.04,2564.22
2025-03,BTR-1003,Target,246,3850.93,1983.65
2025-03,BTR-1003,Walmart,280,4383.18,2257.81
2025-03,BTR-1003,Costco,223,3490.89,1798.18
2025-03,BTR-1003,Kroger,51,798.36,411.24
2025-03,BTR-1003,Whole Foods,101,1581.07,814.42
2025-03,BTR-1003,Amazon,449,10421.92,3620.56
2025-03,BTR-1003,DTC Shopify,250,5802.85,2015.9
2025-04,BTR-1003,Home Depot,355,5557.24,2862.58
2025-04,BTR-1003,Lowe's,304,4758.88,2451.33
2025-04,BTR-1003,Target,266,4164.02,2144.92
2025-04,BTR-1003,Walmart,273,4273.6,2201.36
2025-04,BTR-1003,Costco,252,3944.86,2032.03
2025-04,BTR-1003,Kroger,36,563.55,290.29
2025-04,BTR-1003,Whole Foods,85,1330.61,685.41
2025-04,BTR-1003,Amazon,464,10770.09,3741.51
2025-04,BTR-1003,DTC Shopify,233,5408.26,1878.82
2025-05,BTR-1003,Home Depot,389,6089.48,3136.74
2025-05,BTR-1003,Lowe's,242,3788.32,1951.39
2025-05,BTR-1003,Target,272,4257.94,2193.3
2025-05,BTR-1003,Walmart,217,3396.96,1749.8
2025-05,BTR-1003,Costco,247,3866.59,1991.71
2025-05,BTR-1003,Kroger,44,688.78,354.8
2025-05,BTR-1003,Whole Foods,82,1283.64,661.22
2025-05,BTR-1003,Amazon,403,9354.19,3249.63
2025-05,BTR-1003,DTC Shopify,255,5918.91,2056.22
2025-06,BTR-1003,Home Depot,370,5792.05,2983.53
2025-06,BTR-1003,Lowe's,210,3287.38,1693.36
2025-06,BTR-1003,Target,233,3647.43,1878.82
2025-06,BTR-1003,Walmart,314,4915.42,2531.97
2025-06,BTR-1003,Costco,216,3381.31,1741.74
2025-06,BTR-1003,Kroger,39,610.51,314.48
2025-06,BTR-1003,Whole Foods,90,1408.88,725.72
2025-06,BTR-1003,Amazon,383,8889.97,3088.36
2025-06,BTR-1003,DTC Shopify,241,5593.95,1943.33
2025-07,BTR-1003,Home Depot,282,4414.48,2273.94
2025-07,BTR-1003,Lowe's,242,3788.32,1951.39
2025-07,BTR-1003,Target,186,2911.68,1499.83
2025-07,BTR-1003,Walmart,254,3976.17,2048.15
2025-07,BTR-1003,Costco,243,3803.97,1959.45
2025-07,BTR-1003,Kroger,38,594.86,306.42
2025-07,BTR-1003,Whole Foods,79,1236.68,637.02
2025-07,BTR-1003,Amazon,416,9655.94,3354.46
2025-07,BTR-1003,DTC Shopify,228,5292.2,1838.5
2025-08,BTR-1003,Home Depot,408,6386.91,3289.95
2025-08,BTR-1003,Lowe's,315,4931.07,2540.03
2025-08,BTR-1003,Target,264,4132.71,2128.79
2025-08,BTR-1003,Walmart,266,4164.02,2144.92
2025-08,BTR-1003,Costco,281,4398.83,2265.87
2025-08,BTR-1003,Kroger,46,720.09,370.93
2025-08,BTR-1003,Whole Foods,100,1565.42,806.36
2025-08,BTR-1003,Amazon,499,11582.49,4023.74
2025-08,BTR-1003,DTC Shopify,264,6127.81,2128.79
2025-09,BTR-1003,Home Depot,641,10034.34,5168.77
2025-09,BTR-1003,Lowe's,393,6152.1,3168.99
2025-09,BTR-1003,Target,379,5932.94,3056.1
2025-09,BTR-1003,Walmart,355,5557.24,2862.58
2025-09,BTR-1003,Costco,334,5228.5,2693.24
2025-09,BTR-1003,Kroger,53,829.67,427.37
2025-09,BTR-1003,Whole Foods,116,1815.89,935.38
2025-09,BTR-1003,Amazon,575,13346.56,4636.57
2025-09,BTR-1003,DTC Shopify,315,7311.59,2540.03
2025-10,BTR-1003,Home Depot,601,9408.17,4846.22
2025-10,BTR-1003,Lowe's,641,10034.34,5168.77
2025-10,BTR-1003,Target,456,7138.32,3677.0
2025-10,BTR-1003,Walmart,535,8375.0,4314.03
2025-10,BTR-1003,Costco,477,7467.05,3846.34
2025-10,BTR-1003,Kroger,80,1252.34,645.09
2025-10,BTR-1003,Whole Foods,143,2238.55,1153.09
2025-10,BTR-1003,Amazon,821,19056.56,6620.22
2025-10,BTR-1003,DTC Shopify,442,10259.44,3564.11
2025-11,BTR-1003,Home Depot,869,13603.5,7007.27
2025-11,BTR-1003,Lowe's,648,10143.92,5225.21
2025-11,BTR-1003,Target,579,9063.78,4668.82
2025-11,BTR-1003,Walmart,713,11161.44,5749.35
2025-11,BTR-1003,Costco,563,8813.31,4539.81
2025-11,BTR-1003,Kroger,73,1142.76,588.64
2025-11,BTR-1003,Whole Foods,187,2927.34,1507.89
2025-11,BTR-1003,Amazon,792,18383.43,6386.37
2025-11,BTR-1003,DTC Shopify,525,12185.99,4233.39
2025-12,BTR-1003,Home Depot,1000,15654.2,8063.6
2025-12,BTR-1003,Lowe's,630,9862.15,5080.07
2025-12,BTR-1003,Target,506,7921.03,4080.18
2025-12,BTR-1003,Walmart,815,12758.17,6571.83
2025-12,BTR-1003,Costco,561,8782.01,4523.68
2025-12,BTR-1003,Kroger,104,1628.04,838.61
2025-12,BTR-1003,Whole Foods,232,3631.77,1870.76
2025-12,BTR-1003,Amazon,1165,27041.28,9394.09
2025-12,BTR-1003,DTC Shopify,632,14669.6,5096.2
2026-01,BTR-1003,Home Depot,457,7153.97,3685.07
2026-01,BTR-1003,Lowe's,333,5212.85,2685.18
2026-01,BTR-1003,Target,278,4351.87,2241.68
2026-01,BTR-1003,Walmart,378,5917.29,3048.04
2026-01,BTR-1003,Costco,296,4633.64,2386.83
2026-01,BTR-1003,Kroger,49,767.06,395.12
2026-01,BTR-1003,Whole Foods,89,1393.22,717.66
2026-01,BTR-1003,Amazon,562,13044.81,4531.74
2026-01,BTR-1003,DTC Shopify,300,6963.42,2419.08
2026-02,BTR-1003,Home Depot,440,6887.85,3547.98
2026-02,BTR-1003,Lowe's,312,4884.11,2515.84
2026-02,BTR-1003,Target,315,4931.07,2540.03
2026-02,BTR-1003,Walmart,343,5369.39,2765.81
2026-02,BTR-1003,Costco,270,4226.63,2177.17
2026-02,BTR-1003,Kroger,50,782.71,403.18
2026-02,BTR-1003,Whole Foods,105,1643.69,846.68
2026-02,BTR-1003,Amazon,504,11698.55,4064.05
2026-02,BTR-1003,DTC Shopify,295,6847.36,2378.76
2026-03,BTR-1003,Home Depot,613,9596.02,4942.99
2026-03,BTR-1003,Lowe's,448,7013.08,3612.49
2026-03,BTR-1003,Target,409,6402.57,3298.01
2026-03,BTR-1003,Walmart,393,6152.1,3168.99
2026-03,BTR-1003,Costco,330,5165.89,2660.99
2026-03,BTR-1003,Kroger,59,923.6,475.75
2026-03,BTR-1003,Whole Foods,128,2003.74,1032.14
2026-03,BTR-1003,Amazon,655,15203.47,5281.66
2026-03,BTR-1003,DTC Shopify,345,8007.93,2781.94
2026-04,BTR-1003,Home Depot,369,5776.4,2975.47
2026-04,BTR-1003,Lowe's,366,5729.44,2951.28
2026-04,BTR-1003,Target,319,4993.69,2572.29
2026-04,BTR-1003,Walmart,358,5604.2,2886.77
2026-04,BTR-1003,Costco,279,4367.52,2249.74
2026-04,BTR-1003,Kroger,51,798.36,411.24
2026-04,BTR-1003,Whole Foods,106,1659.35,854.74
2026-04,BTR-1003,Amazon,407,9447.04,3281.89
2026-04,BTR-1003,DTC Shopify,323,7497.28,2604.54
2026-05,BTR-1003,Home Depot,459,7185.28,3701.19
2026-05,BTR-1003,Lowe's,383,5995.56,3088.36
2026-05,BTR-1003,Target,310,4852.8,2499.72
2026-05,BTR-1003,Walmart,361,5651.17,2910.96
2026-05,BTR-1003,Costco,242,3788.32,1951.39
2026-05,BTR-1003,Kroger,54,845.33,435.43
2026-05,BTR-1003,Whole Foods,120,1878.5,967.63
2026-05,BTR-1003,Amazon,484,11234.32,3902.78
2026-05,BTR-1003,DTC Shopify,255,5918.91,2056.22
2026-06,BTR-1003,Home Depot,383,5995.56,3088.36
2026-06,BTR-1003,Lowe's,261,4085.75,2104.6
2026-06,BTR-1003,Target,212,3318.69,1709.48
2026-06,BTR-1003,Walmart,265,4148.36,2136.85
2026-06,BTR-1003,Costco,209,3271.73,1685.29
2026-06,BTR-1003,Kroger,40,626.17,322.54
2026-06,BTR-1003,Whole Foods,80,1252.34,645.09
2026-06,BTR-1003,Amazon,400,9284.56,3225.44
2026-06,BTR-1003,DTC Shopify,207,4804.76,1669.17
2026-07,BTR-1003,Home Depot,293,4586.68,2362.63
2026-07,BTR-1003,Lowe's,256,4007.48,2064.28
2026-07,BTR-1003,Target,200,3130.84,1612.72
2026-07,BTR-1003,Walmart,229,3584.81,1846.56
2026-07,BTR-1003,Costco,156,2442.06,1257.92
2026-07,BTR-1003,Kroger,33,516.59,266.1
2026-07,BTR-1003,Whole Foods,81,1267.99,653.15
2026-07,BTR-1003,Amazon,319,7404.44,2572.29
2026-07,BTR-1003,DTC Shopify,219,5083.3,1765.93
2026-08,BTR-1003,Home Depot,396,6199.06,3193.19
2026-08,BTR-1003,Lowe's,252,3944.86,2032.03
2026-08,BTR-1003,Target,226,3537.85,1822.37
2026-08,BTR-1003,Walmart,251,3929.2,2023.96
2026-08,BTR-1003,Costco,255,3991.82,2056.22
2026-08,BTR-1003,Kroger,44,688.78,354.8
2026-08,BTR-1003,Whole Foods,95,1487.15,766.04
2026-08,BTR-1003,Amazon,401,9307.77,3233.5
2026-08,BTR-1003,DTC Shopify,271,6290.29,2185.24
2024-09,BTR-1004,Home Depot,555,12872.78,7105.0
2024-09,BTR-1004,Lowe's,346,8025.19,4429.42
2024-09,BTR-1004,Target,304,7051.04,3891.75
2024-09,BTR-1004,Walmart,411,9532.82,5261.54
2024-09,BTR-1004,Costco,303,7027.84,3878.95
2024-09,BTR-1004,Kroger,47,1090.13,601.68
2024-09,BTR-1004,Whole Foods,100,2319.42,1280.18
2024-09,BTR-1004,Amazon,413,14203.65,5287.14
2024-09,BTR-1004,DTC Shopify,308,10592.55,3942.95
2024-10,BTR-1004,Home Depot,625,14496.37,8001.12
2024-10,BTR-1004,Lowe's,463,10738.91,5927.23
2024-10,BTR-1004,Target,437,10135.87,5594.39
2024-10,BTR-1004,Walmart,476,11040.44,6093.66
2024-10,BTR-1004,Costco,397,9208.1,5082.31
2024-10,BTR-1004,Kroger,77,1785.95,985.74
2024-10,BTR-1004,Whole Foods,106,2458.59,1356.99
2024-10,BTR-1004,Amazon,611,21013.15,7821.9
2024-10,BTR-1004,DTC Shopify,358,12312.12,4583.04
2024-11,BTR-1004,Home Depot,820,19019.24,10497.48
2024-11,BTR-1004,Lowe's,507,11759.46,6490.51
2024-11,BTR-1004,Target,541,12548.06,6925.77
2024-11,BTR-1004,Walmart,509,11805.85,6516.12
2024-11,BTR-1004,Costco,366,8489.08,4685.46
2024-11,BTR-1004,Kroger,94,2180.25,1203.37
2024-11,BTR-1004,Whole Foods,192,4453.29,2457.95
2024-11,BTR-1004,Amazon,775,26653.33,9921.4
2024-11,BTR-1004,DTC Shopify,438,15063.43,5607.19
2024-12,BTR-1004,Home Depot,928,21524.22,11880.07
2024-12,BTR-1004,Lowe's,589,13661.38,7540.26
2024-12,BTR-1004,Target,489,11341.96,6260.08
2024-12,BTR-1004,Walmart,588,13638.19,7527.46
2024-12,BTR-1004,Costco,530,12292.93,6784.95
2024-12,BTR-1004,Kroger,87,2017.9,1113.76
2024-12,BTR-1004,Whole Foods,157,3641.49,2009.88
2024-12,BTR-1004,Amazon,873,30023.69,11175.97
2024-12,BTR-1004,DTC Shopify,438,15063.43,5607.19
2025-01,BTR-1004,Home Depot,379,8790.6,4851.88
2025-01,BTR-1004,Lowe's,228,5288.28,2918.81
2025-01,BTR-1004,Target,239,5543.41,3059.63
2025-01,BTR-1004,Walmart,288,6679.93,3686.92
2025-01,BTR-1004,Costco,184,4267.73,2355.53
2025-01,BTR-1004,Kroger,40,927.77,512.07
2025-01,BTR-1004,Whole Foods,71,1646.79,908.93
2025-01,BTR-1004,Amazon,368,12656.04,4711.06
2025-01,BTR-1004,DTC Shopify,209,7187.8,2675.58
2025-02,BTR-1004,Home Depot,375,8697.82,4800.68
2025-02,BTR-1004,Lowe's,301,6981.45,3853.34
2025-02,BTR-1004,Target,273,6332.02,3494.89
2025-02,BTR-1004,Walmart,284,6587.15,3635.71
2025-02,BTR-1004,Costco,242,5613.0,3098.04
2025-02,BTR-1004,Kroger,45,1043.74,576.08
2025-02,BTR-1004,Whole Foods,77,1785.95,985.74
2025-02,BTR-1004,Amazon,501,17230.09,6413.7
2025-02,BTR-1004,DTC Shopify,207,7119.02,2649.97
2025-03,BTR-1004,Home Depot,491,11388.35,6285.68
2025-03,BTR-1004,Lowe's,285,6610.35,3648.51
2025-03,BTR-1004,Target,249,5775.36,3187.65
2025-03,BTR-1004,Walmart,352,8164.36,4506.23
2025-03,BTR-1004,Costco,255,5914.52,3264.46
2025-03,BTR-1004,Kroger,46,1066.93,588.88
2025-03,BTR-1004,Whole Foods,97,2249.84,1241.77
2025-03,BTR-1004,Amazon,402,13825.34,5146.32
2025-03,BTR-1004,DTC Shopify,242,8322.72,3098.04
2025-04,BTR-1004,Home Depot,305,7074.23,3904.55
2025-04,BTR-1004,Lowe's,261,6053.69,3341.27
2025-04,BTR-1004,Target,186,4314.12,2381.13
2025-04,BTR-1004,Walmart,257,5960.91,3290.06
2025-04,BTR-1004,Costco,200,4638.84,2560.36
2025-04,BTR-1004,Kroger,41,950.96,524.87
2025-04,BTR-1004,Whole Foods,60,1391.65,768.11
2025-04,BTR-1004,Amazon,325,11177.2,4160.59
2025-04,BTR-1004,DTC Shopify,247,8494.68,3162.04
2025-05,BTR-1004,Home Depot,314,7282.98,4019.77
2025-05,BTR-1004,Lowe's,188,4360.51,2406.74
2025-05,BTR-1004,Target,165,3827.04,2112.3
2025-05,BTR-1004,Walmart,191,4430.09,2445.14
2025-05,BTR-1004,Costco,151,3502.32,1933.07
2025-05,BTR-1004,Kroger,26,603.05,332.85
2025-05,BTR-1004,Whole Foods,67,1554.01,857.72
2025-05,BTR-1004,Amazon,367,12621.64,4698.26
2025-05,BTR-1004,DTC Shopify,153,5261.88,1958.68
2025-06,BTR-1004,Home Depot,727,16862.18,9306.91
2025-06,BTR-1004,Lowe's,469,10878.08,6004.04
2025-06,BTR-1004,Target,537,12455.29,6874.57
2025-06,BTR-1004,Walmart,630,14612.35,8065.13
2025-06,BTR-1004,Costco,477,11063.63,6106.46
2025-06,BTR-1004,Kroger,80,1855.54,1024.14
2025-06,BTR-1004,Whole Foods,153,3548.71,1958.68
2025-06,BTR-1004,Amazon,701,24108.37,8974.06
2025-06,BTR-1004,DTC Shopify,441,15166.61,5645.59
2025-07,BTR-1004,Home Depot,288,6679.93,3686.92
2025-07,BTR-1004,Lowe's,201,4662.03,2573.16
2025-07,BTR-1004,Target,218,5056.34,2790.79
2025-07,BTR-1004,Walmart,211,4893.98,2701.18
2025-07,BTR-1004,Costco,214,4963.56,2739.59
2025-07,BTR-1004,Kroger,31,719.02,396.86
2025-07,BTR-1004,Whole Foods,81,1878.73,1036.95
2025-07,BTR-1004,Amazon,337,11589.9,4314.21
2025-07,BTR-1004,DTC Shopify,187,6431.19,2393.94
2025-08,BTR-1004,Home Depot,342,7932.42,4378.22
2025-08,BTR-1004,Lowe's,201,4662.03,2573.16
2025-08,BTR-1004,Target,174,4035.79,2227.51
2025-08,BTR-1004,Walmart,203,4708.42,2598.77
2025-08,BTR-1004,Costco,144,3339.96,1843.46
2025-08,BTR-1004,Kroger,23,533.47,294.44
2025-08,BTR-1004,Whole Foods,65,1507.62,832.12
2025-08,BTR-1004,Amazon,293,10076.68,3750.93
2025-08,BTR-1004,DTC Shopify,184,6328.02,2355.53
2025-09,BTR-1004,Home Depot,508,11782.65,6503.31
2025-09,BTR-1004,Lowe's,302,7004.65,3866.14
2025-09,BTR-1004,Target,320,7422.14,4096.58
2025-09,BTR-1004,Walmart,344,7978.8,4403.82
2025-09,BTR-1004,Costco,302,7004.65,3866.14
2025-09,BTR-1004,Kroger,48,1113.32,614.49
2025-09,BTR-1004,Whole Foods,92,2133.87,1177.77
2025-09,BTR-1004,Amazon,440,15132.22,5632.79
2025-09,BTR-1004,DTC Shopify,253,8701.02,3238.86
2025-10,BTR-1004,Home Depot,728,16885.38,9319.71
2025-10,BTR-1004,Lowe's,386,8952.96,4941.49
2025-10,BTR-1004,Target,389,9022.54,4979.9
2025-10,BTR-1004,Walmart,445,10321.42,5696.8
2025-10,BTR-1004,Costco,488,11318.77,6247.28
2025-10,BTR-1004,Kroger,79,1832.34,1011.34
2025-10,BTR-1004,Whole Foods,161,3734.27,2061.09
2025-10,BTR-1004,Amazon,633,21769.76,8103.54
2025-10,BTR-1004,DTC Shopify,416,14306.82,5325.55
2025-11,BTR-1004,Home Depot,733,17001.35,9383.72
2025-11,BTR-1004,Lowe's,447,10367.81,5722.4
2025-11,BTR-1004,Target,411,9532.82,5261.54
2025-11,BTR-1004,Walmart,503,11666.68,6439.31
2025-11,BTR-1004,Costco,393,9115.32,5031.11
2025-11,BTR-1004,Kroger,64,1484.43,819.32
2025-11,BTR-1004,Whole Foods,154,3571.91,1971.48
2025-11,BTR-1004,Amazon,646,22216.84,8269.96
2025-11,BTR-1004,DTC Shopify,411,14134.87,5261.54
2025-12,BTR-1004,Home Depot,1006,23333.37,12878.61
2025-12,BTR-1004,Lowe's,704,16328.72,9012.47
2025-12,BTR-1004,Target,563,13058.33,7207.41
2025-12,BTR-1004,Walmart,894,20735.61,11444.81
2025-12,BTR-1004,Costco,545,12640.84,6976.98
2025-12,BTR-1004,Kroger,81,1878.73,1036.95
2025-12,BTR-1004,Whole Foods,222,5149.11,2842.0
2025-12,BTR-1004,Amazon,923,31743.26,11816.06
2025-12,BTR-1004,DTC Shopify,574,19740.66,7348.23
2026-01,BTR-1004,Home Depot,382,8860.18,4890.29
2026-01,BTR-1004,Lowe's,233,5404.25,2982.82
2026-01,BTR-1004,Target,230,5334.67,2944.41
2026-01,BTR-1004,Walmart,248,5752.16,3174.85
2026-01,BTR-1004,Costco,210,4870.78,2688.38
2026-01,BTR-1004,Kroger,36,834.99,460.86
2026-01,BTR-1004,Whole Foods,63,1461.23,806.51
2026-01,BTR-1004,Amazon,361,12415.3,4621.45
2026-01,BTR-1004,DTC Shopify,223,7669.28,2854.8
2026-02,BTR-1004,Home Depot,296,6865.48,3789.33
2026-02,BTR-1004,Lowe's,187,4337.32,2393.94
2026-02,BTR-1004,Target,144,3339.96,1843.46
2026-02,BTR-1004,Walmart,227,5265.08,2906.01
2026-02,BTR-1004,Costco,154,3571.91,1971.48
2026-02,BTR-1004,Kroger,27,626.24,345.65
2026-02,BTR-1004,Whole Foods,61,1414.85,780.91
2026-02,BTR-1004,Amazon,332,11417.94,4250.2
2026-02,BTR-1004,DTC Shopify,197,6775.11,2521.95
2026-03,BTR-1004,Home Depot,389,9022.54,4979.9
2026-03,BTR-1004,Lowe's,241,5589.8,3085.23
2026-03,BTR-1004,Target,250,5798.55,3200.45
2026-03,BTR-1004,Walmart,321,7445.34,4109.38
2026-03,BTR-1004,Costco,241,5589.8,3085.23
2026-03,BTR-1004,Kroger,41,950.96,524.87
2026-03,BTR-1004,Whole Foods,86,1994.7,1100.95
2026-03,BTR-1004,Amazon,356,12243.34,4557.44
2026-03,BTR-1004,DTC Shopify,246,8460.28,3149.24
2026-04,BTR-1004,Home Depot,274,6355.21,3507.69
2026-04,BTR-1004,Lowe's,250,5798.55,3200.45
2026-04,BTR-1004,Target,245,5682.58,3136.44
2026-04,BTR-1004,Walmart,342,7932.42,4378.22
2026-04,BTR-1004,Costco,254,5891.33,3251.66
2026-04,BTR-1004,Kroger,38,881.38,486.47
2026-04,BTR-1004,Whole Foods,75,1739.56,960.13
2026-04,BTR-1004,Amazon,376,12931.17,4813.48
2026-04,BTR-1004,DTC Shopify,241,8288.33,3085.23
2026-05,BTR-1004,Home Depot,306,7097.43,3917.35
2026-05,BTR-1004,Lowe's,205,4754.81,2624.37
2026-05,BTR-1004,Target,179,4151.76,2291.52
2026-05,BTR-1004,Walmart,232,5381.05,2970.02
2026-05,BTR-1004,Costco,179,4151.76,2291.52
2026-05,BTR-1004,Kroger,29,672.63,371.25
2026-05,BTR-1004,Whole Foods,64,1484.43,819.32
2026-05,BTR-1004,Amazon,301,10351.81,3853.34
2026-05,BTR-1004,DTC Shopify,217,7462.93,2777.99
2026-06,BTR-1004,Home Depot,326,7561.31,4173.39
2026-06,BTR-1004,Lowe's,292,6772.71,3738.13
2026-06,BTR-1004,Target,235,5450.64,3008.42
2026-06,BTR-1004,Walmart,234,5427.44,2995.62
2026-06,BTR-1004,Costco,242,5613.0,3098.04
2026-06,BTR-1004,Kroger,45,1043.74,576.08
2026-06,BTR-1004,Whole Foods,78,1809.15,998.54
2026-06,BTR-1004,Amazon,444,15269.78,5684.0
2026-06,BTR-1004,DTC Shopify,220,7566.11,2816.4
2026-07,BTR-1004,Home Depot,407,9440.04,5210.33
2026-07,BTR-1004,Lowe's,273,6332.02,3494.89
2026-07,BTR-1004,Target,219,5079.53,2803.59
2026-07,BTR-1004,Walmart,266,6169.66,3405.28
2026-07,BTR-1004,Costco,242,5613.0,3098.04
2026-07,BTR-1004,Kroger,39,904.57,499.27
2026-07,BTR-1004,Whole Foods,81,1878.73,1036.95
2026-07,BTR-1004,Amazon,403,13859.73,5159.13
2026-07,BTR-1004,DTC Shopify,225,7738.06,2880.41
2026-08,BTR-1004,Home Depot,389,9022.54,4979.9
2026-08,BTR-1004,Lowe's,221,5125.92,2829.2
2026-08,BTR-1004,Target,225,5218.69,2880.41
2026-08,BTR-1004,Walmart,264,6123.27,3379.68
2026-08,BTR-1004,Costco,220,5102.72,2816.4
2026-08,BTR-1004,Kroger,40,927.77,512.07
2026-08,BTR-1004,Whole Foods,68,1577.21,870.52
2026-08,BTR-1004,Amazon,319,10970.86,4083.77
2026-08,BTR-1004,DTC Shopify,225,7738.06,2880.41
2025-08,BTR-1005,Home Depot,97,2531.14,1415.11
2025-08,BTR-1005,Lowe's,63,1643.93,919.09
2025-08,BTR-1005,Target,58,1513.46,846.15
2025-08,BTR-1005,Walmart,66,1722.22,962.86
2025-08,BTR-1005,Costco,62,1617.84,904.51
2025-08,BTR-1005,Kroger,11,287.04,160.48
2025-08,BTR-1005,Whole Foods,22,574.07,320.95
2025-08,BTR-1005,Amazon,86,3327.46,1254.64
2025-08,BTR-1005,DTC Shopify,63,2437.56,919.09
2025-09,BTR-1005,Home Depot,188,4905.71,2742.69
2025-09,BTR-1005,Lowe's,122,3183.49,1779.83
2025-09,BTR-1005,Target,132,3444.43,1925.72
2025-09,BTR-1005,Walmart,126,3287.87,1838.19
2025-09,BTR-1005,Costco,106,2765.99,1546.41
2025-09,BTR-1005,Kroger,23,600.17,335.54
2025-09,BTR-1005,Whole Foods,50,1304.71,729.44
2025-09,BTR-1005,Amazon,224,8666.87,3267.89
2025-09,BTR-1005,DTC Shopify,132,5107.26,1925.72
2025-10,BTR-1005,Home Depot,454,11846.77,6623.32
2025-10,BTR-1005,Lowe's,261,6810.59,3807.68
2025-10,BTR-1005,Target,209,5453.69,3049.06
2025-10,BTR-1005,Walmart,297,7749.98,4332.87
2025-10,BTR-1005,Costco,219,5714.63,3194.95
2025-10,BTR-1005,Kroger,42,1095.96,612.73
2025-10,BTR-1005,Whole Foods,81,2113.63,1181.69
2025-10,BTR-1005,Amazon,420,16250.39,6127.3
2025-10,BTR-1005,DTC Shopify,229,8860.33,3340.84
2025-11,BTR-1005,Home Depot,768,20040.35,11204.2
2025-11,BTR-1005,Lowe's,573,14951.98,8359.38
2025-11,BTR-1005,Target,421,10985.66,6141.88
2025-11,BTR-1005,Walmart,472,12316.46,6885.91
2025-11,BTR-1005,Costco,378,9863.61,5514.57
2025-11,BTR-1005,Kroger,78,2035.35,1137.93
2025-11,BTR-1005,Whole Foods,150,3914.13,2188.32
2025-11,BTR-1005,Amazon,798,30875.74,11641.86
2025-11,BTR-1005,DTC Shopify,394,15244.41,5747.99
2025-12,BTR-1005,Home Depot,665,17352.64,9701.55
2025-12,BTR-1005,Lowe's,508,13255.85,7411.11
2025-12,BTR-1005,Target,413,10776.9,6025.17
2025-12,BTR-1005,Walmart,559,14586.66,8155.14
2025-12,BTR-1005,Costco,389,10150.64,5675.04
2025-12,BTR-1005,Kroger,78,2035.35,1137.93
2025-12,BTR-1005,Whole Foods,144,3757.56,2100.79
2025-12,BTR-1005,Amazon,722,27935.19,10533.11
2025-12,BTR-1005,DTC Shopify,519,20080.84,7571.59
2026-01,BTR-1005,Home Depot,266,6941.06,3880.62
2026-01,BTR-1005,Lowe's,197,5140.56,2873.99
2026-01,BTR-1005,Target,168,4383.83,2450.92
2026-01,BTR-1005,Walmart,173,4514.3,2523.86
2026-01,BTR-1005,Costco,142,3705.38,2071.61
2026-01,BTR-1005,Kroger,31,808.92,452.25
2026-01,BTR-1005,Whole Foods,55,1435.18,802.38
2026-01,BTR-1005,Amazon,282,10910.97,4114.04
2026-01,BTR-1005,DTC Shopify,132,5107.26,1925.72
2026-02,BTR-1005,Home Depot,477,12446.93,6958.86
2026-02,BTR-1005,Lowe's,345,9002.5,5033.14
2026-02,BTR-1005,Target,391,10202.83,5704.22
2026-02,BTR-1005,Walmart,405,10568.15,5908.46
2026-02,BTR-1005,Costco,300,7828.26,4376.64
2026-02,BTR-1005,Kroger,57,1487.37,831.56
2026-02,BTR-1005,Whole Foods,110,2870.36,1604.77
2026-02,BTR-1005,Amazon,480,18571.87,7002.62
2026-02,BTR-1005,DTC Shopify,333,12884.24,4858.07
2026-03,BTR-1005,Home Depot,323,8428.43,4712.18
2026-03,BTR-1005,Lowe's,238,6210.42,3472.13
2026-03,BTR-1005,Target,241,6288.7,3515.9
2026-03,BTR-1005,Walmart,266,6941.06,3880.62
2026-03,BTR-1005,Costco,225,5871.19,3282.48
2026-03,BTR-1005,Kroger,35,913.3,510.61
2026-03,BTR-1005,Whole Foods,74,1930.97,1079.57
2026-03,BTR-1005,Amazon,401,15515.25,5850.11
2026-03,BTR-1005,DTC Shopify,215,8318.65,3136.59
2026-04,BTR-1005,Home Depot,318,8297.96,4639.24
2026-04,BTR-1005,Lowe's,244,6366.98,3559.67
2026-04,BTR-1005,Target,178,4644.77,2596.81
2026-04,BTR-1005,Walmart,228,5949.48,3326.25
2026-04,BTR-1005,Costco,182,4749.14,2655.16
2026-04,BTR-1005,Kroger,29,756.73,423.08
2026-04,BTR-1005,Whole Foods,63,1643.93,919.09
2026-04,BTR-1005,Amazon,372,14393.2,5427.03
2026-04,BTR-1005,DTC Shopify,204,7893.05,2976.12
2026-05,BTR-1005,Home Depot,303,7906.54,4420.41
